b'AITFC,10666120,35.1333,-116.6482,29800,448,1,47,443,N277AL,,,,,1593034598'
b'AITFC,10666120,35.1333,-116.6482,29800,448,1,47,443,N277AL,,,,,1593034598'
b'AITFC,11427864,34.0957,-117.2254,1275,0,1,329,0,G20960,H60,17-20937,,,1593034606'
b'AITFC,11427864,34.0957,-117.2254,1275,0,1,329,0,G20960,H60,17-20937,,,1593034606'
b'AITFC,11003219,34.0712,-118.0490,1100,704,1,267,74,N608DS,DA40,N608DS,EMT,,1593034598'
b'AITFC,11003219,34.0712,-118.0490,1100,704,1,267,74,N608DS,DA40,N608DS,EMT,,1593034598'
b'AITFC,7901716,34.0260,-118.6268,10100,-1216,1,93,290,CPA882,A35K,B-LXB,HKG,LAX,1593034600'
b'AITFC,7901716,34.0260,-118.6268,10100,-1216,1,93,290,CPA882,A35K,B-LXB,HKG,LAX,1593034600'
b'AITFC,11128388,34.1353,-117.7982,7550,384,1,85,105,N7306Q,C182,N7306Q,SMO,,1593034600'
b'AITFC,11128388,34.1353,-117.7982,7550,384,1,85,105,N7306Q,C182,N7306Q,SMO,,1593034600'
b'AITFC,11082164,32.7590,-116.9269,4300,-448,1,237,99,N686CA,P28A,N686CA,MYF,,1593034599'
b'AITFC,11082164,32.7590,-116.9269,4300,-448,1,237,99,N686CA,P28A,N686CA,MYF,,1593034599'
b'AITFC,10954533,33.7590,-118.9728,9950,0,1,309,331,N560CJ,,,,,1593034599'
b'AITFC,10954533,33.7590,-118.9728,9950,0,1,309,331,N560CJ,,,,,1593034599'
b'AITFC,11254130,35.1850,-116.3004,24024,0,1,46,397,SWA63,B738,N8546V,SNA,LAS,1593034599'
b'AITFC,11254130,35.1850,-116.3004,24024,0,1,46,397,SWA63,B738,N8546V,SNA,LAS,1593034599'
b'AITFC,11354045,33.1307,-117.2648,500,0,1,259,59,N9529W,,,,,1593034599'
b'AITFC,11354045,33.1307,-117.2648,500,0,1,259,59,N9529W,,,,,1593034599'
b'AITFC,11200623,33.0363,-116.8946,2050,-255,1,284,70,N80131,C172,N80131,SBP,,1593034555'
b'AITFC,11200623,33.0363,-116.8946,2050,-255,1,284,70,N80131,C172,N80131,SBP,,1593034555'
b'AITFC,11235431,32.7354,-117.2047,100,0,1,227,9,UAL2460,A319,N836UA,DEN,SAN,1593034587'
b'AITFC,11235431,32.7354,-117.2047,100,0,1,227,9,UAL2460,A319,N836UA,DEN,SAN,1593034587'
b'AITFC,11311852,34.2240,-118.7469,4000,-704,1,276,139,N911FN,BE9L,N911FN,VNY,,1593034599'
b'AITFC,11311852,34.2240,-118.7469,4000,-704,1,276,139,N911FN,BE9L,N911FN,VNY,,1593034599'
b'AITFC,11381958,35.1740,-116.4422,27050,0,1,50,468,ENRGY80,B734,N980ST,,,1593034599'
b'AITFC,11381958,35.1740,-116.4422,27050,0,1,50,468,ENRGY80,B734,N980ST,,,1593034599'
b'AITFC,11400594,33.8017,-117.4168,4000,-64,1,166,139,N999RJ,,,,,1593034598'
b'AITFC,11400594,33.8017,-117.4168,4000,-64,1,166,139,N999RJ,,,,,1593034598'
b'AITFC,11233689,33.8716,-117.9897,500,384,1,276,68,N8340L,C172,N8340L,,,1593034606'
b'AITFC,11233689,33.8716,-117.9897,500,384,1,276,68,N8340L,C172,N8340L,,,1593034606'
